id,popularity,revenue,genre
663,1.049862,139352633,Thriller
5375,1.031011,97838349,Comedy
10172,1.02603,0,Family
2976,1.019152,90450008,Music
9793,1.017441,0,Thriller
13649,0.996329,7000000,Drama
4141,0.993908,26820641,Thriller
2252,0.992072,55112356,Crime
2310,0.969354,195735876,Fantasy
9408,0.919967,149044513,Comedy
3021,0.917818,94679598,Thriller
1620,0.915514,99965753,Crime
13680,0.911592,147880543,Family
11199,0.907749,253625427,Adventure
285923,0.906938,25037897,Action
7942,0.906039,33000000,Romance
9966,0.890977,1109660,Drama
1858,0.890557,709709780,Science Fiction
7350,0.881034,175372502,Drama
1845,0.838034,19776159,Romance
9955,0.829553,0,Comedy
8398,0.827695,25399945,Horror
15356,0.823647,0,Crime
13186,0.822839,0,Thriller
5857,0.811539,9620399,Horror
2977,0.7944,37311672,Romance
8461,0.773934,7938872,Thriller
2312,0.761612,0,Fantasy
4517,0.756472,74237563,History
18093,0.743027,0,Romance
14313,0.729174,5741608,Drama
4858,0.726521,15071514,Thriller
13196,0.690719,0,Drama
7972,0.682794,25005257,Drama
62931,0.682626,0,Adventure
14144,0.680581,18197398,Family
9911,0.677804,0,Crime
13363,0.674256,0,Drama
6589,0.668698,0,Adventure
13474,0.667454,7766240,Thriller
7737,0.665367,147717833,Action
13025,0.663819,5364858,Action
4512,0.653746,14711793,Drama
1988,0.643102,18928871,Thriller
2196,0.642207,46,Drama
31031,0.622059,0,Foreign
7183,0.614558,73090611,Drama
13614,0.611445,14723313,History
13159,0.608302,0,Drama
11172,0.606428,145896422,Music
5125,0.59846,24748670,Thriller
13195,0.59707,6819587,Drama
13079,0.594693,0,Drama
13394,0.582192,0,Animation
1950,0.581323,5761917,Romance
6973,0.578112,29541790,Drama
10030,0.574488,59192128,Drama
69315,0.572591,0,Action
12994,0.572136,0,Fantasy
9760,0.57106,86865564,Adventure
50127,0.570337,0,Adventure
13067,0.569416,17500000,Comedy
24351,0.568173,0,Adventure
2274,0.567972,0,Drama
16873,0.564132,6101046,Action
12435,0.551406,47738099,Drama
23202,0.544916,0,Thriller
14158,0.543629,0,Documentary
14830,0.543326,0,Animation
1646,0.54281,41170784,Drama
6418,0.542294,0,Music
9785,0.541086,26810113,Adventure
4688,0.532062,0,Drama
13257,0.529537,0,Romance
10074,0.528177,14334401,Comedy
5353,0.523238,0,Adventure
2001,0.521559,54926886,Crime
10294,0.504782,35300645,Thriller
7211,0.501939,68377859,Romance
14019,0.500747,0,Crime
14636,0.49989,8642858,Thriller
4787,0.499794,0,Drama
5951,0.499397,0,Drama
14125,0.49765,2626800,Horror
15019,0.490256,9576495,Drama
13250,0.482885,0,Drama
8954,0.482716,0,Crime
4566,0.47599,92991835,Mystery
6615,0.475818,11293663,Romance
16460,0.473709,0,Animation
54318,0.471104,103071443,Adventure
11835,0.470629,16974459,Crime
10425,0.470193,413454,Action
10075,0.467559,0,Fantasy
13687,0.464887,0,Comedy
13564,0.464192,0,Thriller
13022,0.463461,0,Horror
14138,0.462363,0,Drama
13008,0.461116,0,Drama
8270,0.451544,5367030,Drama
13525,0.444525,0,Drama
58432,0.443952,0,Thriller
14913,0.443679,0,Thriller
20411,0.441854,0,Drama
42979,0.437121,0,Comedy
13641,0.436123,0,Action
8875,0.43341,0,Thriller
4771,0.431266,34619699,Drama
13204,0.42626,0,Fantasy
14223,0.425002,0,Horror
13957,0.422247,0,Romance
13019,0.420933,0,Drama
17483,0.420802,0,Drama
14843,0.420215,0,Drama
6575,0.419377,18317151,Music
4398,0.56661,0,Comedy
14748,0.415622,0,Drama
13243,0.412761,346592,Drama
15418,0.409179,0,Horror
20069,0.408886,0,Drama
13910,0.405537,3561,Romance
15069,0.144451,0,Drama
8060,0.402771,0,Drama
10107,0.402329,0,Comedy
114796,0.396494,0,Fantasy
2267,0.517319,27297451,Family
13360,0.390687,0,Fantasy
6639,0.38963,4607608,Romance
14000,0.387356,0,Thriller
16392,0.386172,0,Drama
14111,0.385371,0,Adventure
3902,0.373385,4001121,Music
13158,0.370495,0,Comedy
15568,0.370331,2955039,Family
4998,0.575573,0,Foreign
13061,0.36244,0,Adventure
13470,0.360061,0,History
12473,0.356032,9234510,Drama
13252,0.352844,0,Thriller
5718,0.351775,1027699,Drama
19580,0.343105,0,Adventure
14753,0.333928,0,Romance
6309,0.32477,0,Thriller
13534,0.324711,0,Comedy
13501,0.32337,20380,Drama
9703,0.320907,25303038,Adventure
14211,0.435632,0,Horror
13492,0.317446,0,Horror
7006,0.316932,0,Drama
14397,0.324065,5285197,Drama
13647,0.312239,5300000,Action
15289,0.3122,0,Adventure
39961,0.310054,0,Animation
5595,0.306905,0,Thriller
16071,0.299708,0,Romance
15017,0.29679,0,Romance
1989,0.291333,21786738,Romance
8141,0.290794,2426851,Crime
16962,0.289096,0,Family
7797,0.281136,0,Drama
17456,0.280613,0,Horror
18893,0.279864,0,Documentary
13949,0.276624,0,Romance
6022,0.274672,0,Romance
9997,0.273457,0,Horror
13054,0.268379,0,Adventure
4538,0.267233,24377151,Drama
13337,0.266572,0,Drama
1931,0.266045,75511123,Music
14324,0.346282,5410749,Action
7862,0.263249,0,Crime
2239,0.262103,60641,Comedy
14735,0.261381,0,Thriller
14424,0.26101,0,Romance
34869,0.260213,121129,Thriller
2728,0.367836,0,Comedy
20294,0.255302,36500000,Action
17153,0.25299,0,Crime
2002,0.25245,0,Romance
13640,0.25062,0,Animation
5956,0.249202,719968,Thriller
18726,0.226953,0,Action
13059,0.245902,249905,Action
13283,0.245071,0,Family
9017,0.24324,0,Adventure
15071,0.240002,0,Adventure
14043,0.237153,0,Adventure
17038,0.234237,0,Science Fiction
10748,0.480147,0,Family
17097,0.233575,0,Romance
14547,0.232949,0,Adventure
1872,0.229997,0,Adventure
13177,0.228459,908847,Drama
13121,0.227352,0,Horror
14649,0.224276,0,Crime
13848,0.209163,0,Horror
38410,0.219032,0,Thriller
4170,0.439124,0,Thriller
15728,0.39628,220151,Romance
14434,0.216287,13196245,Romance
16516,0.216249,0,Drama
13491,0.215628,0,Adventure
21494,0.210766,0,Comedy
4629,0.208459,46474,Romance
16304,0.34806,0,Science Fiction
1248,0.205036,82169884,Drama
13548,0.201639,0,Horror
17317,0.201139,0,Action
13354,0.20103,0,Adventure
13016,0.197715,0,History
26114,0.194368,0,Thriller
1874,0.188899,0,History
9750,0.188155,41098065,Crime
4407,0.186365,0,Adventure
16205,0.183386,0,Comedy
14148,0.174946,0,Drama
13561,0.099101,0,Horror
17202,0.172467,55184721,Drama
14456,0.170069,4910682,Foreign
14126,0.169079,0,Thriller
44588,0.167408,0,Comedy
14044,0.165386,34786960,History
50126,0.165182,0,Drama
14687,0.163734,0,Foreign
21935,0.160367,0,Horror
259624,0.159264,0,Family
12171,0.15818,0,Thriller
8748,0.15744,0,Romance
14235,0.155519,0,Adventure
13194,0.161899,0,Animation
11801,0.150269,0,Romance
36108,0.149692,0,Drama
1990,0.284617,486021,Crime
12791,0.146603,0,Thriller
42411,0.144852,0,Thriller
13317,0.144312,0,Foreign
24786,0.138624,0,Romance
16555,0.138009,31609243,Drama
13968,0.134988,0,Comedy
20224,0.134296,0,Drama
14882,0.132769,0,Family
282758,0.126603,0,TV Movie
7249,0.125117,0,Comedy
9783,0.326556,0,Thriller
14791,0.124689,0,Fantasy
25055,0.12112,0,Adventure
14236,0.118177,0,Documentary
24632,0.117819,0,Horror
1961,0.422526,173066,Horror
14877,0.11491,0,Action
29362,0.114853,0,Family
16126,0.112168,0,Action
17227,0.111677,0,Drama
13120,0.004196,0,Drama
15250,0.105737,0,Drama
2979,0.104888,0,Fantasy
10090,0.104735,20342161,Adventure
20497,0.104312,0,Family
62527,0.100014,0,Drama
12247,0.099129,0,Thriller
49084,0.142366,0,Science Fiction
53216,0.090289,0,Romance
41044,0.081875,0,Romance
15166,0.087123,0,Science Fiction
24446,0.084154,0,Comedy
105325,0.080811,0,Comedy
14396,0.080562,10337477,Comedy
17158,0.149561,0,Mystery
14650,0.077227,0,Thriller
4157,0.071965,12000000,Comedy
10247,0.070616,0,Comedy
30680,0.069719,0,Drama
27359,0.068984,0,Fantasy
10078,0.228927,1752038,Comedy
18556,0.063987,0,Thriller
27298,0.063177,1030375,Foreign
50128,0.060795,0,Fantasy
13998,0.057897,0,Drama
20360,0.053597,0,Foreign
18217,0.314058,0,Adventure
25565,0.040311,0,Action
21943,0.032904,0,Comedy
13068,0.027512,0,Drama
46169,0.019669,0,Family
21623,0.017396,0,Mystery
36443,0.010471,0,Documentary
348,4.935897,104931801,Action
28,2.31952,83471511,War
9659,2.012021,100000000,Action
152,1.823058,139000000,Adventure
698,1.691143,210300000,Adventure
11474,1.119476,22490039,Adventure
9453,0.973049,23438120,History
696,0.96139,39946780,Drama
9638,0.794667,11988469,Science Fiction
10654,0.683837,0,Comedy
11449,0.593218,86432000,Horror
10734,0.567776,43000000,Drama
16858,0.550722,37823676,Music
6404,0.517874,0,Horror
9570,0.516927,35841901,Family
10322,0.498186,30177511,Drama
163907,0.473733,0,Western
11343,0.431672,0,Horror
29723,0.426947,13015688,Drama
988,0.411419,51718367,Drama
11519,0.387797,31755742,Comedy
17443,0.360116,33300000,Drama
24750,0.315247,0,Drama
20283,0.307429,20000000,Comedy
10373,0.26707,0,Music
11121,0.26324,0,Romance
16972,0.262123,0,Comedy
11583,0.255216,0,Adventure
9051,0.24539,0,Romance
17264,0.159632,37799643,Family
11145,0.151386,61801971,Comedy
20007,0.147473,0,Animation
10912,0.195559,0,History
22328,0.141546,0,Family
40160,0.189906,0,Science Fiction
25476,0.178663,0,Drama
42172,0.167108,0,Drama
26659,0.16432,0,Romance
18966,0.216684,43885000,Comedy
28942,0.16016,0,Thriller
54013,0.15896,0,Horror
45964,0.125888,0,Thriller
33831,0.11276,0,Drama
23957,0.226122,0,Drama
13570,0.077321,0,Mystery
26326,0.386843,0,Music
33521,0.032098,0,Romance
30547,0.019263,0,Family
218,4.831966,78371200,Thriller
87,2.556799,333000000,Action
620,2.484654,295212467,Action
927,2.464803,153083102,Horror
34584,2.183891,20158808,Family
90,2.108338,316360478,Comedy
311,1.689163,0,Crime
279,1.682283,51973029,History
9610,1.247659,31042035,Fantasy
4437,1.077574,40400657,Science Fiction
841,1.020675,30925690,Science Fiction
9326,0.991867,86572238,Adventure
9336,0.9739,81198894,Crime
1880,0.938766,38376497,Thriller
157,0.82288,87000000,Action
23111,0.822696,25100000,Drama
1788,0.791148,80035402,Family
9730,0.747792,32,Thriller
13820,0.742001,2300000,Drama
9314,0.725581,0,Romance
9651,0.700606,0,Fantasy
9663,0.637446,28744356,Adventure
11031,0.627167,4736202,Music
11707,0.616491,48143579,Thriller
15144,0.606839,23686027,Romance
625,0.603541,34700291,Drama
18462,0.590922,14418922,Comedy
5968,0.5779,0,Romance
1884,0.561034,0,Science Fiction
11884,0.550313,28733290,Science Fiction
13189,0.542315,0,Fantasy
24264,0.539505,5778353,Fantasy
11368,0.538135,0,Drama
2619,0.524253,69821334,Fantasy
11507,0.517691,8801940,Thriller
11379,0.511499,0,Science Fiction
16969,0.504848,38348988,Comedy
24099,0.495575,12145169,Horror
2669,0.493364,0,Drama
2148,0.491888,25928721,Drama
5677,0.468552,0,Science Fiction
11899,0.46568,0,Comedy
22160,0.378244,0,Adventure
14347,0.375305,0,Romance
469,0.26516,0,Drama
11002,0.368967,45858563,Drama
11296,0.367854,0,History
13763,0.367406,68392977,Music
52744,0.362732,11129057,Romance
15379,0.36224,22812411,Adventure
10631,0.354864,0,Comedy
10823,0.361782,14000000,Fantasy
33914,0.342336,0,Family
15239,0.335414,0,Action
15927,0.329484,27187653,Adventure
14746,0.297597,8089290,Thriller
24128,0.283191,4978922,Music
14673,0.282143,0,Action
48677,0.274845,0,Action
16806,0.263961,0,Comedy
11950,0.263945,28078073,Adventure
40814,0.262738,0,Thriller
17464,0.187368,0,Music
27414,0.243301,0,Horror
28054,0.238873,0,Music
10606,0.227768,0,Drama
21871,0.222379,14134877,Adventure
26522,0.215846,0,Mystery
11495,0.21068,0,Drama
17835,0.210297,0,Science Fiction
5896,0.204093,0,Romance
83223,0.198438,0,Science Fiction
9507,0.190287,0,Crime
23730,0.197425,3412497,Science Fiction
18498,0.177006,35000000,Horror
13681,0.212188,0,Family
11221,0.174241,19265302,Comedy
32081,0.204824,0,Action
61968,0.154225,0,Action
10179,0.202992,0,Science Fiction
27171,0.059713,0,Romance
9063,0.136618,0,Drama
19400,0.133098,1337274,Fantasy
28148,0.127192,0,Action
17667,0.118258,0,Family
19621,0.08784,0,Action
11905,0.064133,0,Horror
1892,4.828854,572700000,Action
111,3.178818,65884703,Crime
36670,1.774018,160000000,Action
700,1.575742,183700000,Action
850,1.494805,19294144,Family
9531,1.263139,75800000,Action
1621,1.115139,90400000,Drama
860,1.106471,79567667,Science Fiction
11153,1.0684,61399552,Adventure
11050,0.807201,0,Comedy
18835,0.772972,0,Romance
10650,0.771263,67642693,Crime
9346,0.699455,63541777,Romance
9549,0.675753,21500000,History
1058,0.65591,19910002,Drama
11609,0.598749,4300000,Adventure
14813,0.592219,21000000,Animation
11654,0.575668,5979292,Thriller
8769,0.560348,21200000,Drama
227,0.554917,25697647,Drama
12503,0.513391,0,Drama
11591,0.504901,0,Romance
7012,0.4887,0,Drama
10489,0.485585,0,Thriller
10269,0.478476,30400000,Drama
6341,0.465858,42313354,Action
11336,0.449475,20766616,Horror
19053,0.419263,0,Romance
18172,0.39276,17233166,Drama
8289,0.373977,16175602,Crime
535,0.343668,92921203,Music
12502,0.34109,0,Thriller
15120,0.336573,5678950,Comedy
27214,0.336525,6333135,Thriller
15301,0.323585,29450919,Fantasy
38291,0.316098,0,Comedy
849,0.31152,0,Action
232,0.311401,2494480,Adventure
10805,0.307082,64892670,Action
14854,0.290596,12232628,Thriller
12560,0.288819,0,Drama
10576,0.277865,34725000,Mystery
101660,0.252755,0,Science Fiction
837,0.252008,2120439,Mystery
32644,0.226247,23646952,Comedy
12239,0.218042,6486797,Drama
15895,0.210827,8890685,Fantasy
92060,0.206849,0,Music
11235,0.206705,0,Drama
14280,0.204069,0,Adventure
15035,0.196581,760883,Fantasy
21356,0.195539,0,Adventure
12633,0.558139,0,Crime
13633,0.17219,9190819,Drama
15050,0.254523,10219460,Thriller
21500,0.4302,0,Drama
37777,0.00212,0,Family
26198,0.148192,3661757,Foreign
21721,0.147092,4685097,Music
13105,0.146497,64783827,Drama
17381,0.136046,0,Crime
24808,0.194675,5656087,Mystery
57978,0.075367,0,Comedy
40229,0.089401,10604986,Mystery
47364,0.085136,0,Science Fiction
26452,0.095316,10676194,Fantasy
9967,0.072379,27900000,Adventure
26978,0.015727,16500000,Science Fiction
807,4.765359,327311859,Mystery
862,4.282462,361958736,Comedy
629,3.440238,23341568,Crime
197,2.533323,210000000,Drama
710,2.440099,352194034,Action
8844,2.245837,262797249,Fantasy
1572,2.230236,366101666,Thriller
9348,2.216699,113000000,Horror
63,2.206907,168840000,Thriller
9737,1.964673,141407024,Drama
10530,1.913274,346079773,Animation
949,1.847583,187436818,Crime
76,1.706784,5535405,Romance
414,1.59374,336529144,Fantasy
524,1.552666,116112375,Crime
9603,1.441055,0,Comedy
9598,1.357131,254134910,Drama
8839,1.276005,287928194,Comedy
33689,1.255616,0,Family
9804,1.232098,264218220,Action
15789,1.210502,35348597,Animation
688,1.173191,182016617,Romance
451,1.162695,49800000,Romance
1642,1.13661,1106279658,Drama
532,1.115152,0,Animation
9886,1.085209,19075720,Action
8068,1.077787,25405445,Action
2064,1.068338,182057016,Drama
6950,1.041497,189859560,Drama
577,1.016022,21284514,Drama
3512,0.986266,104324083,Thriller
1408,0.981049,18517322,Adventure
9312,0.958991,122195920,Fantasy
4584,0.947883,135000000,Romance
9070,0.932073,66000000,Adventure
8012,0.90178,115101622,Thriller
9691,0.888985,30303072,Adventure
12106,0.875995,18552460,Adventure
397,0.829551,0,Romance
19004,0.826263,0,Adventure
12110,0.823148,0,Horror
1710,0.808542,0,Thriller
9067,0.80759,6600000,Fantasy
10634,0.805549,28215918,Drama
8963,0.788699,157387195,Thriller
11448,0.773291,6700000,Romance
922,0.764355,0,Fantasy
9560,0.760076,50012507,Romance
21032,0.743485,0,Animation
9271,0.726743,24048000,Crime
11980,0.705828,16,Horror
10474,0.694185,0,Crime
11929,0.684804,0,Drama
11517,0.673425,35431113,Comedy
12665,0.67066,0,Fantasy
10428,0.623009,7563728,Crime
15602,0.605081,0,Comedy
10858,0.604331,13681765,Drama
11008,0.60312,0,Family
6520,0.602056,127600435,Adventure
9382,0.592519,23450000,Drama
10987,0.578548,15116634,Thriller
11859,0.577143,11534477,Thriller
152426,0.572795,0,Horror
11443,0.570524,0,Crime
2293,0.552091,2,Comedy
15322,0.55207,0,Drama
9087,0.551631,107879496,Drama
19101,0.54766,0,Family
1775,0.538475,178104,Comedy
11860,0.537898,0,Romance
281,0.526485,7959291,Drama
9071,0.525474,1148752,Comedy
9061,0.514668,0,Drama
21183,0.513548,0,Drama
2086,0.508901,8175346,Drama
10149,0.489975,8349430,Drama
36834,0.473114,339889,Romance
26258,0.469383,0,Action
14819,0.464259,17689177,Family
9102,0.460215,5781885,Science Fiction
9344,0.446622,7412216,Crime
9073,0.428023,0,Drama
37108,0.421018,0,Fantasy
13531,0.41474,0,Drama
10612,0.414233,0,Comedy
11863,0.407454,9851610,Thriller
8438,0.405307,17381942,Drama
9501,0.403149,0,Crime
164721,0.39972,0,Drama
6715,0.398334,0,Family
9059,0.397516,0,Comedy
31174,0.392875,0,War
12122,0.3856,0,Horror
12158,0.378093,19800000,Horror
9091,0.376857,64350171,Adventure
18256,0.365369,0,Drama
400,0.360204,529766,Crime
8973,0.358694,0,Horror
6071,0.352237,0,Crime
22625,0.34562,0,Family
47608,0.343325,15453274,Family
25749,0.330105,0,Horror
10329,0.327558,152000000,Adventure
13559,0.326003,0,Horror
11446,0.323966,0,Drama
9089,0.264432,17519169,Drama
31894,0.319605,0,Drama
37141,0.314238,0,Thriller
28387,0.313647,718490,Drama
26441,0.310112,0,Adventure
10533,0.307976,10382407,History
8512,0.298783,16140822,Mystery
18392,0.287963,0,Thriller
27281,0.287343,0,Adventure
27526,0.286585,0,Thriller
45325,0.284183,0,Adventure
12520,0.283428,442965,Thriller
40508,0.281576,0,Action
34996,0.279794,0,Horror
9263,0.275609,27400000,Drama
12554,0.275559,0,Crime
19326,0.269228,17014653,Comedy
28601,0.847782,0,Fantasy
2054,0.421679,106269971,Family
35196,0.25404,0,Romance
27985,0.252852,0,Adventure
30765,0.252843,0,Adventure
11359,0.246552,0,Family
9909,0.235135,180000000,Crime
17015,0.229751,0,Romance
38884,0.079703,0,History
18801,0.205712,0,Horror
31357,0.200906,81452156,Drama
11876,0.194078,15000000,Adventure
30528,0.193125,0,Romance
11861,0.189446,23574130,Romance
54648,0.18332,3983912,Adventure
48781,0.183034,6,Romance
16295,0.162423,38290723,Drama
19286,0.144385,0,Fantasy
20649,0.141747,13071518,Crime
18998,0.141372,0,Adventure
18725,0.137344,0,Thriller
30718,0.132101,0,Action
25066,0.105894,11,Thriller
10525,0.114996,0,Drama
13552,0.052554,0,Comedy
40490,0.082068,0,Comedy
32458,0.013131,0,Documentary
36278,0.018196,5093707,Adventure
500,4.586426,14661007,Thriller
812,3.966538,504050219,Family
772,3.822939,358991681,Family
364,2.248239,280000000,Crime
8077,1.919148,159773545,Action
943,1.574949,321731527,Action
6114,1.432653,215862692,Horror
766,1.375348,0,Horror
8845,1.283709,156563139,Thriller
9374,1.221476,0,Comedy
881,1.199355,243240178,Thriller
11806,1.100749,147214049,Family
402,1.070577,352927224,Mystery
9349,1.014049,0,Action
9504,0.980566,10725228,Drama
11158,0.964004,58662452,Comedy
2322,0.883759,105232691,Drama
12143,0.851712,2019469,Drama
2005,0.834109,231605150,Comedy
10158,0.808779,90753806,Drama
1492,0.782091,7191399,Adventure
10538,0.767389,44065653,Adventure
763,0.766646,242623,Comedy
12088,0.751681,6739141,Thriller
619,0.740663,411006740,Action
10412,0.716557,0,Drama
11790,0.700187,0,Drama
10437,0.687197,27281507,Family
9876,0.686807,70611210,Comedy
9869,0.685325,178051587,Action
10414,0.682353,50752337,Family
1923,0.67938,4160851,Mystery
10403,0.675696,21706101,Drama
11569,0.651726,12534961,Thriller
1883,0.648937,48169908,History
9300,0.640818,0,Drama
11597,0.633704,23278931,Comedy
8293,0.596775,25966555,Romance
9361,0.566939,75505856,Adventure
9367,0.548648,2040920,Crime
11087,0.539261,88036683,Thriller
10497,0.529727,1862805,Drama
10699,0.518807,0,Comedy
11012,0.477457,7532911,Romance
4823,0.475272,28590665,Thriller
10326,0.474174,128000000,Fantasy
31962,0.468679,21621000,Romance
11287,0.467233,107458785,Drama
26255,0.451555,754935,Romance
10377,0.440854,64088552,Drama
14239,0.440769,14110589,Comedy
11386,0.420957,62548947,Crime
13225,0.541739,32710894,Animation
11066,0.410039,70100000,Comedy
10163,0.382463,32101000,Thriller
9529,0.397495,25792310,Horror
18631,0.452873,0,Thriller
10407,0.379036,0,Romance
17494,0.367997,57138719,Thriller
14361,0.437073,22518097,Adventure
2687,0.354374,14358033,Comedy
10608,0.347179,0,Drama
13153,0.346362,14356479,Thriller
10406,0.346225,0,Family
10206,0.27017,0,Comedy
12395,0.344615,0,Adventure
16562,0.310951,25105517,Drama
11259,0.309976,137783840,Drama
16136,0.296309,20146880,Crime
11068,0.358923,18472850,Drama
18764,0.294331,8359717,Comedy
16219,0.291459,9,Drama
5237,0.270933,0,Mystery
25095,0.269621,0,Romance
13199,0.266,0,Drama
18722,0.265227,20000000,Romance
12525,0.260003,0,Comedy
41670,0.140485,0,Romance
37527,0.256639,8403433,Horror
11428,0.250137,30524763,Thriller
2613,0.23666,22697691,Comedy
16314,0.233105,0,Action
13006,0.230129,0,Action
10424,0.220131,11390479,Drama
12772,0.218442,0,Drama
12518,0.217364,0,Comedy
5765,0.21162,0,Thriller
19380,0.345107,0,Crime
22582,0.198525,0,Family
20676,0.134051,0,Thriller
15300,0.19357,0,Music
19143,0.089502,4836637,Comedy
40082,0.202017,6742168,Music
13937,0.47175,37170057,Horror
22004,0.180399,0,Adventure
28384,0.466927,0,Comedy
24230,0.155454,0,Thriller
14603,0.153994,0,Comedy
27381,0.139537,0,Horror
22590,0.144296,0,Adventure
48150,0.138521,1666511,Romance
12251,0.137921,0,Comedy
10410,0.13229,0,History
2470,0.128025,0,Drama
18672,0.094497,0,Fantasy
23637,0.077819,0,Foreign
10409,0.063684,33946224,Drama
19087,0.049061,0,Family
23939,0.342334,0,Fantasy
20859,0.028515,0,Romance
22627,0.074004,0,Music
27295,0.071358,0,Comedy
33380,0.006863,0,Science Fiction
85,4.5783,389925971,Action
41280,1.94717,26279000,Comedy
699,1.771093,195312802,Action
10948,1.278646,29800000,Animation
8810,1.248748,24600832,Action
814,1.055415,31973249,Comedy
11827,1.029422,0,Science Fiction
1103,1.003963,50000000,Action
9443,0.6599,58972904,History
9725,0.61576,21722776,Thriller
12528,0.614293,0,Drama
11646,0.592041,5732587,War
11281,0.564939,25533818,Thriller
11027,0.521554,0,Crime
13665,0.514549,95461682,Drama
43089,0.510003,100000,Horror
19114,0.502896,0,Drama
18254,0.469885,40382659,History
19429,0.426376,40716963,Romance
36819,0.41618,42365581,Fantasy
9538,0.390801,14225876,Science Fiction
17360,0.383124,0,Drama
11524,0.374104,4300000,Crime
31646,0.346695,0,Drama
10890,0.435412,85300000,Comedy
1672,0.332694,0,Adventure
10768,0.325065,20471382,Horror
24274,0.312053,216166,Mystery
11644,0.308408,12000000,Mystery
26444,0.300086,0,Drama
5062,0.299056,0,Drama
12537,0.266009,2689068,Romance
11298,0.265411,17985893,Horror
21610,0.251658,19905359,Crime
25468,0.244096,0,Drama
22171,0.237359,0,Crime
10863,0.084715,18000000,Drama
8691,0.210765,0,Horror
10323,0.20326,41092328,Fantasy
26843,0.193253,0,History
14900,0.177964,0,Family
31593,0.136609,0,Mystery
14664,0.1761,35610100,Drama
21515,0.14098,0,Horror
28893,0.174968,0,Adventure
19379,0.164888,0,Action
24634,0.169913,0,Horror
24124,0.196736,0,Thriller
37936,0.166441,0,Horror
21874,0.156406,0,Thriller
18905,0.143798,0,Adventure
39874,0.123622,0,Horror
10725,0.100612,0,Horror
30931,0.089413,0,Horror
29204,0.087937,6000000,Music
21137,0.071421,0,Music
21764,0.069544,0,Romance
55538,0.064153,0,Thriller
12472,0.062235,0,Family
26560,0.062202,15578237,Romance
44247,0.059877,0,Horror
17205,0.046679,0,Action
32047,0.254886,0,Thriller
64353,0.150674,0,Comedy
602,4.480733,816969268,Adventure
954,3.293387,457696359,Action
627,2.94792,16491080,Crime
275,2.775756,60611975,Drama
9802,2.055908,335062621,Adventure
75,2.036325,101371017,Fantasy
454,1.920156,147298761,Romance
10545,1.894423,100138851,Fantasy
11238,1.84108,0,Animation
2300,1.617244,230000000,Comedy
9268,1.585785,242295562,Drama
11674,1.419885,320689294,Family
9294,1.392981,152036382,Fantasy
755,1.353504,25836616,Action
1645,1.325627,152266007,Drama
199,1.323991,150000000,Action
9279,1.294658,129832389,Family
4232,1.286189,173046663,Horror
11412,1.255866,89456761,Crime
9390,1.117552,273552592,Drama
10830,1.108452,33459416,Family
9327,1.10451,128769345,Comedy
11228,1.056168,159212469,Adventure
9103,1.049888,57400547,Adventure
409,1.044304,231976425,Romance
2320,1.000489,121969216,Adventure
664,0.975473,494471524,Adventure
3595,0.962736,309492681,Thriller
10680,0.944667,22955097,Comedy
9894,0.938162,102825796,Drama
819,0.928256,165615285,Drama
10779,0.923851,29359216,Comedy
9208,0.902697,150270147,Adventure
884,0.892349,0,Thriller
10061,0.891372,42277365,Adventure
10547,0.862047,14048372,Mystery
9303,0.833267,7011317,Drama
10218,0.802896,4505922,Romance
9879,0.794822,113309743,Thriller
9566,0.79243,18626419,Mystery
7095,0.779012,58620973,Drama
1592,0.759509,102616183,Drama
11867,0.748964,3793614,Science Fiction
10684,0.745574,100860818,Thriller
9716,0.737519,0,Comedy
9591,0.730181,34585416,Drama
10280,0.708074,0,Thriller
9401,0.694371,0,Crime
9400,0.693264,41590886,Action
36758,0.692109,3692836,Romance
9100,0.690292,24769466,Drama
18862,0.682367,0,Family
7300,0.682275,97529550,Romance
8766,0.670801,16675000,Thriller
21539,0.635964,48093211,Drama
18555,0.630167,258263,Drama
9625,0.623818,0,Adventure
10723,0.618796,22611954,Adventure
8866,0.581975,0,Romance
9431,0.578849,5,Comedy
8818,0.576744,141047179,Drama
11103,0.573672,0,Thriller
11062,0.571393,0,Thriller
10543,0.569297,0,Thriller
2074,0.566517,14702438,Romance
10938,0.565953,1500000,Drama
8744,0.559817,0,Drama
9304,0.551009,0,Fantasy
549,0.548582,3011195,History
20762,0.541018,0,Thriller
9333,0.537577,47267001,Crime
10861,0.537381,51702483,Adventure
18550,0.529152,17193231,Comedy
46029,0.524241,0,Romance
11363,0.519242,9482579,Romance
47333,0.512197,0,Romance
17182,0.506901,0,Thriller
3179,0.49394,0,Comedy
10546,0.491539,17917287,Fantasy
20539,0.490146,0,History
18220,0.488458,0,Thriller
13685,0.481121,560069,Crime
10539,0.478051,28921264,Animation
10874,0.477835,34327391,Comedy
3573,0.477489,22231658,Drama
10478,0.471398,53854588,Drama
19164,0.467664,0,Animation
28005,0.459939,4109095,History
20927,0.447302,19030691,Romance
11076,0.445287,0,Adventure
31640,0.44292,0,Drama
9095,0.442104,12379402,Horror
25059,0.44115,32709423,Comedy
44705,0.426991,0,Comedy
2045,0.298488,0,Mystery
14469,0.410235,0,Drama
34170,0.408296,0,Comedy
25147,0.401898,405000,Romance
9623,0.397288,0,Thriller
26748,0.397139,13269963,Mystery
36355,0.340804,20080020,Family
