id,release_year,revenue,genre
83589,2012,0,Music
158150,2012,0,Comedy
110496,2012,0,TV Movie
84179,2012,0,Documentary
124067,2012,273747,Documentary
84288,2012,0,Crime
122,2003,1118888979,Adventure
277,2003,95708457,Fantasy
22,2003,655011224,Adventure
24,2003,180949000,Action
605,2003,424988211,Adventure
604,2003,738599701,Adventure
12,2003,864625978,Animation
310,2003,484572835,Fantasy
508,2003,244931766,Comedy
10719,2003,173398518,Romance
296,2003,435000000,Action
1278,2003,15121165,Drama
587,2003,122919055,Adventure
9480,2003,179179718,Fantasy
8273,2003,231449203,Comedy
8698,2003,179265204,Fantasy
9654,2003,176070171,Thriller
14873,2003,135680000,Family
153,2003,119723856,Drama
10147,2003,76488889,Drama
9486,2003,160583018,Adventure
10009,2003,250,Animation
10601,2003,121975011,Adventure
4256,2003,220673217,Comedy
10028,2003,62646763,Music
8409,2003,44350926,Action
1584,2003,131282949,Comedy
616,2003,456758981,Drama
8961,2003,273339556,Adventure
1996,2003,156505388,Action
9902,2003,28650575,Horror
2832,2003,90259536,Mystery
8619,2003,212011111,Adventure
11820,2003,0,Drama
322,2003,156822020,Thriller
55931,2003,0,Animation
9506,2003,195745823,Comedy
9341,2003,74208267,Action
1927,2003,245360480,Action
1428,2003,98185582,Action
13654,2003,0,Animation
11635,2003,87055349,Comedy
9919,2003,177371441,Comedy
6038,2003,88323487,Action
9257,2003,116643346,Action
9567,2003,85632458,Action
10327,2003,124914842,Comedy
8965,2003,0,Fantasy
10588,2003,0,Comedy
10330,2003,110230332,Comedy
14411,2003,26288320,Family
9562,2003,19480739,Action
9620,2003,96269812,Action
9471,2003,259175788,Action
6964,2003,266728738,Drama
10756,2003,182290266,Thriller
7288,2003,19322135,Action
4970,2003,141591324,Horror
470,2003,60427839,Drama
9358,2003,90426405,Horror
26264,2003,0,Adventure
9373,2003,107071655,Horror
1647,2003,101191884,Action
11007,2003,190212113,Comedy
2289,2003,173013509,Drama
9282,2003,0,Crime
8326,2003,0,Adventure
10610,2003,0,Thriller
11023,2003,4601043,Drama
6466,2003,114908830,Horror
10623,2003,56489558,Action
13062,2003,0,Animation
10715,2003,68514844,Animation
10782,2003,42792561,Action
10159,2003,80916492,Adventure
15016,2003,0,Animation
584,2003,236350661,Action
11523,2003,15614000,Comedy
21683,2003,0,Adventure
10743,2003,0,Action
10735,2003,0,Comedy
19277,2003,0,Action
2055,2003,68296293,Western
12090,2003,101564935,Comedy
10934,2003,0,Comedy
7229,2003,0,Comedy
10708,2003,164433867,Comedy
7270,2003,65565672,Comedy
4464,2003,148336445,Drama
2116,2003,55495563,Thriller
11351,2003,63102666,Horror
18736,2003,55534455,Comedy
6171,2003,75715436,Drama
19325,2003,0,Action
10544,2003,6585516,Action
11817,2003,0,Action
12279,2003,197011982,Action
10720,2003,20298207,Action
9616,2003,11560806,Drama
11775,2003,119940815,Crime
10632,2003,34234008,Drama
11093,2003,16942795,Drama
15567,2003,0,Animation
9499,2003,12991996,Comedy
18113,2003,0,Comedy
11547,2003,30553394,Horror
11329,2003,80154140,Drama
2577,2003,0,Drama
30141,2003,0,Comedy
10628,2003,0,Comedy
504,2003,60378584,Crime
10944,2003,23,Thriller
10943,2003,0,Horror
10678,2003,132675402,Comedy
10922,2003,0,Drama
8046,2003,7266209,Drama
16072,2003,12923936,Drama
25988,2003,0,Drama
13537,2003,2,Drama
10152,2003,39267515,Comedy
3635,2003,31466789,Drama
11078,2003,50097949,Action
58591,2003,0,Drama
4613,2003,0,Comedy
13573,2003,343816,Crime
13411,2003,0,Comedy
14926,2003,37095657,Comedy
1415,2003,742898,Comedy
9839,2003,0,Drama
11615,2003,38955598,Drama
10739,2003,0,Comedy
1807,2003,10012022,Drama
883,2003,7897645,Comedy
11059,2003,13818181,Horror
1088,2003,41400000,Drama
11019,2003,0,Documentary
10511,2003,0,Drama
25935,2003,0,Crime
2662,2003,16829545,Horror
9582,2003,17432163,Comedy
12542,2003,0,Action
13920,2003,52277485,Drama
237,2003,2500000,Drama
12767,2003,21384035,Drama
50794,2003,0,TV Movie
325553,2003,0,Adventure
1550,2003,0,Comedy
24554,2003,0,Adventure
11375,2003,51142659,Action
302,2003,22441323,Thriller
9776,2003,0,Comedy
10133,2003,0,Thriller
13370,2003,18750246,Comedy
32293,2003,0,Comedy
13156,2003,0,Comedy
35114,2003,0,Animation
13691,2003,0,Animation
15708,2003,819939,Drama
2056,2003,8679814,Drama
21542,2003,0,Comedy
22309,2003,30238577,Comedy
33932,2003,0,Fantasy
16941,2003,4856298,Romance
10727,2003,0,Thriller
10578,2003,0,Horror
31096,2003,0,Action
5146,2003,20440627,Action
17403,2003,0,Drama
33005,2003,0,Horror
22502,2003,0,Animation
21956,2003,0,Animation
4612,2003,0,Action
24019,2003,0,Drama
10105,2003,0,Action
19766,2003,0,Action
10929,2003,0,Horror
44899,2003,0,Action
30074,2003,0,Animation
41488,2003,0,Drama
8696,2003,96542059,Comedy
11427,2003,0,Mystery
14527,2003,460978,Action
20,2003,9726954,Drama
5204,2003,0,Comedy
321,2003,3031801,Comedy
2260,2003,3117985,Documentary
10923,2003,58795814,Action
14892,2003,0,Comedy
24860,2003,0,Drama
12253,2003,23510601,Action
6016,2003,0,Crime
25523,2003,0,Fantasy
21131,2003,0,Animation
24982,2003,17040871,Family
2771,2003,6003587,Comedy
2518,2003,0,Drama
14576,2003,0,Action
21544,2003,0,Comedy
12146,2003,0,Thriller
1792,2003,33828318,Comedy
17684,2003,0,Comedy
37696,2003,0,Thriller
37088,2003,0,Documentary
24190,2003,0,Drama
15276,2003,0,Comedy
24358,2003,0,Science Fiction
30806,2003,0,Action
20210,2003,0,Action
18538,2003,0,Drama
4592,2003,0,Comedy
8325,2003,0,Comedy
11420,2003,4500000,Documentary
15394,2003,0,Crime
24914,2003,5,Science Fiction
192936,2003,0,Drama
52036,2003,2281585,Drama
14573,2003,0,Science Fiction
17345,2003,0,Drama
6277,2003,0,Action
14842,2003,0,Action
22578,2003,0,Crime
53367,2003,0,Documentary
22076,2003,0,Thriller
19288,2003,0,Horror
10744,2003,0,Drama
21765,2003,0,Comedy
11194,2003,13885802,Documentary
10629,2003,1569918,Drama
5653,2003,0,Drama
20694,2003,0,Animation
32526,2003,0,Drama
13132,2003,0,Drama
24619,2003,0,Drama
2830,2003,0,Comedy
15271,2003,0,Comedy
36658,2003,214948780,Adventure
13778,2003,0,Comedy
4997,2003,2466444,Crime
32235,2003,0,Fantasy
16973,2003,0,Drama
10981,2003,0,Comedy
245454,2003,0,War
16250,2003,0,Drama
33339,2003,1628154,Comedy
12698,2003,0,War
22958,2003,0,Comedy
17813,2003,15368897,Comedy
31246,2003,4922166,Comedy
26454,2003,0,Comedy
16930,2003,569217,Comedy
24794,2003,0,Comedy
24837,2003,0,Horror
8991,2003,0,Horror
246355,2003,0,Crime
16175,2003,0,Drama
24357,2003,0,Science Fiction
11049,2003,0,Animation
17920,2003,0,Drama
28200,2003,10000000,Drama
18248,2003,0,Action
21525,2003,7808524,Music
12456,2003,0,Drama
80219,2003,0,Drama
4252,2003,0,Comedy
14694,2003,0,Action
24164,2003,0,Drama
51163,2003,0,Comedy
28003,2003,0,Comedy
44195,2003,0,Horror
44710,2003,0,Comedy
319600,2003,0,Documentary
24660,2003,0,Science Fiction
107059,2003,0,Crime
42418,2003,0,Action
37209,2003,0,Comedy
17473,2003,0,Drama
59191,2003,0,Family
77959,2003,0,Action
24950,2003,0,Animation
24362,2003,0,Science Fiction
27874,2003,0,Drama
13590,1997,0,Comedy
597,1997,1845034188,Drama
11970,1997,252712101,Animation
607,1997,589390539,Action
782,1997,12532777,Thriller
18,1997,263920180,Adventure
415,1997,238207122,Action
25571,1997,0,Action
714,1997,333011068,Adventure
489,1997,225933435,Drama
184,1997,39673162,Action
8078,1997,162000000,Science Fiction
2649,1997,109423648,Drama
8413,1997,26673242,Horror
9444,1997,139804348,Animation
9714,1997,79082515,Comedy
816,1997,67683989,Science Fiction
563,1997,121214377,Adventure
9427,1997,257850122,Comedy
1701,1997,224012234,Action
754,1997,245676146,Action
9366,1997,41954997,Crime
3597,1997,125586134,Horror
1813,1997,152944660,Drama
9360,1997,136885767,Adventure
2255,1997,12021272,Comedy
9619,1997,178127760,Action
1639,1997,164508066,Action
2118,1997,126216940,Crime
4233,1997,172363301,Horror
1624,1997,181000000,Comedy
13313,1997,0,Animation
686,1997,171120329,Drama
9769,1997,1060056,Drama
11975,1997,45916769,Drama
10357,1997,0,Science Fiction
4824,1997,159330280,Action
9434,1997,28084357,Action
18222,1997,0,Thriller
9574,1997,177977226,Comedy
10003,1997,118063304,Thriller
8834,1997,136982834,Action
9772,1997,315156409,Action
10603,1997,0,Adventure
586,1997,64256513,Comedy
2898,1997,314178011,Comedy
2163,1997,50159144,Drama
978,1997,131457682,History
8874,1997,299288605,Comedy
4995,1997,43101594,Drama
638,1997,3675201,Drama
9770,1997,10541523,Action
11425,1997,0,Adventure
10347,1997,0,Action
13664,1997,0,Family
1281,1997,251212670,Comedy
4477,1997,140807547,Crime
10806,1997,0,Comedy
9415,1997,25804707,Action
9433,1997,43312294,Adventure
9437,1997,60527873,Drama
66,1997,50068310,Crime
11419,1997,36400360,Comedy
10155,1997,6682098,Thriller
19165,1997,0,Family
4961,1997,25480490,Fantasy
6072,1997,5716080,Drama
1968,1997,29481428,Drama
10336,1997,87840042,Action
6623,1997,0,Action
431,1997,501818,Thriller
9746,1997,5684789,Drama
9922,1997,17626234,Drama
4421,1997,48169156,Action
11015,1997,33956608,Horror
9446,1997,0,Comedy
11365,1997,0,Drama
2212,1997,1179002,Action
8067,1997,0,Fantasy
8675,1997,0,Comedy
2639,1997,0,Comedy
13929,1997,0,Animation
22073,1997,0,Crime
32643,1997,0,Fantasy
12499,1997,0,Comedy
14289,1997,16000000,Action
9405,1997,0,Action
6283,1997,122417389,Comedy
10217,1997,3263585,Drama
14903,1997,0,Animation
9438,1997,0,Comedy
2895,1997,0,Drama
2142,1997,44862187,Action
9311,1997,0,Action
16052,1997,60000000,Documentary
6116,1997,100000000,Adventure
68924,1997,8038061,Drama
17100,1997,0,Drama
20737,1997,23144499,Comedy
9611,1997,29235353,Comedy
106035,1997,0,Drama
11676,1997,0,Action
24662,1997,3566637,Animation
11210,1997,0,Action
9823,1997,51376861,Action
39346,1997,0,Comedy
8860,1997,31987563,Action
18355,1997,0,Action
12489,1997,0,Drama
9092,1997,0,Fantasy
10351,1997,15738769,Horror
10371,1997,31611225,Comedy
9407,1997,0,Crime
6499,1997,17979739,Action
9622,1997,0,Action
9449,1997,0,Adventure
54113,1997,273644,Fantasy
9416,1997,0,Action
9414,1997,13801755,Comedy
34314,1997,11466088,Action
19601,1997,0,Drama
12238,1997,0,Drama
14585,1997,0,Comedy
12145,1997,9381260,Comedy
8854,1997,1686429,Science Fiction
17949,1997,0,Action
35796,1997,0,Drama
26689,1997,0,Science Fiction
9403,1997,41230799,Comedy
10668,1997,0,Drama
17589,1997,0,Drama
22797,1997,0,Drama
12628,1997,4000000,Drama
17266,1997,0,Action
9413,1997,44332015,Comedy
50512,1997,791830,Drama
18519,1997,0,Drama
2058,1997,34673095,Comedy
17894,1997,0,Comedy
45153,1997,0,Drama
16992,1997,0,Drama
26180,1997,0,Action
34309,1997,11838218,Action
1811,1997,27354,Science Fiction
29193,1997,0,Crime
18080,1997,0,Comedy
21252,1997,0,Drama
26103,1997,0,Action
45609,1997,0,Drama
9956,1997,0,Drama
8197,1997,25105255,Crime
12219,1997,0,Crime
1610,1997,0,Comedy
17834,1997,0,Action
9054,1997,0,Comedy
36807,1997,0,Fantasy
9406,1997,26570463,Horror
11831,1997,74000000,Drama
14330,1997,0,Comedy
31662,1997,6330054,Drama
25624,1997,13130349,Drama
330,1997,229074524,Adventure
10871,1997,6482195,Action
18423,1997,7240837,Action
21253,1997,310724,Action
21915,1997,20060051,Comedy
14398,1997,5790448,Action
38295,1997,0,Drama
43274,1997,0,Thriller
43629,1997,0,Fantasy
36797,1997,0,Comedy
18415,1997,0,Drama
39385,1997,29456000,Comedy
42884,1997,0,Family
38225,1997,0,Family
32332,1997,0,Comedy
15800,1997,0,Documentary
14908,1997,4529843,Action
17832,1997,0,Adventure
82549,1997,0,Fantasy
37244,1997,0,Adventure
12723,1997,5926128,Drama
14817,1997,0,Comedy
20378,1997,0,Animation
29461,1997,0,Comedy
13852,1997,861789,Drama
15321,1997,0,Comedy
37652,1997,0,Comedy
27318,1997,0,Fantasy
44706,1997,0,Comedy
37410,1997,1334786,Comedy
40413,1997,0,Drama
109445,2013,1274219009,Animation
49047,2013,716392705,Science Fiction
76338,2013,479765000,Action
68721,2013,1215439994,Action
75656,2013,117698894,Thriller
101299,2013,847423452,Science Fiction
106646,2013,392000694,Crime
68726,2013,407602906,Action
75612,2013,286168572,Action
57158,2013,958400000,Adventure
49521,2013,662845518,Action
152601,2013,47351251,Romance
93456,2013,970761885,Animation
54138,2013,467365246,Action
76203,2013,187000000,Drama
87421,2013,98337295,Science Fiction
138843,2013,318000141,Horror
64682,2013,351040419,Drama
249397,2013,2227167,Drama
68724,2013,286140700,Science Fiction
47964,2013,304654182,Action
158015,2013,89328627,Science Fiction
62211,2013,743559607,Animation
72190,2013,531865000,Action
116745,2013,188133322,Adventure
80274,2013,125537191,Science Fiction
138832,2013,269994119,Comedy
136400,2013,131940411,Action
122906,2013,87100449,Comedy
96721,2013,90247624,Drama
72559,2013,371876278,Adventure
86829,2013,32935319,Drama
117263,2013,161025640,Action
76285,2013,174578751,Adventure
146233,2013,122126687,Drama
107985,2013,0,Comedy
168672,2013,251171807,Drama
82654,2013,116980662,Horror
138697,2013,0,Comedy
60304,2013,224803475,Fantasy
64686,2013,150962475,Action
142061,2013,0,Animation
123553,2013,90565421,Action
116711,2013,268426634,Animation
193756,2013,149295601,Action
258216,2013,10285896,Drama
152532,2013,55198285,Drama
49524,2013,61648500,Fantasy
146216,2013,0,Action
151960,2013,219788712,Animation
122081,2013,31724284,Drama
174321,2013,104810,Comedy
158011,2013,68572378,Thriller
109428,2013,97542952,Horror
137093,2013,134402450,Comedy
112205,2013,36894225,Crime
91586,2013,0,Horror
203833,2013,76586316,Drama
97367,2013,35485608,Drama
109418,2013,246984278,Comedy
109439,2013,362000072,Comedy
49519,2013,585178928,Adventure
204082,2013,43058898,Action
107846,2013,122915111,Action
133805,2013,82394288,Drama
109424,2013,95000000,Action
109091,2013,71009334,Thriller
117251,2013,205366737,Action
198277,2013,63464861,Comedy
87567,2013,21819348,Comedy
209189,2013,1456675,Comedy
169813,2013,1600000,Drama
81005,2013,197687603,Action
146238,2013,62616646,Crime
70074,2013,9489829,Action
212716,2013,7847000,Drama
146239,2013,51164106,Comedy
109414,2013,126041322,Action
208134,2013,151831537,Comedy
119283,2013,46216641,Action
82700,2013,243843127,Science Fiction
152603,2013,0,Drama
136795,2013,158674180,Action
140823,2013,112544580,Comedy
59859,2013,29000000,Action
157547,2013,44030246,Horror
57201,2013,89289910,Action
82682,2013,105200903,Crime
109431,2013,173965010,Comedy
76640,2013,0,Action
86825,2013,12077441,Drama
157370,2013,0,Drama
152747,2013,6108720,Action
76617,2013,47241945,Horror
157386,2013,6854611,Comedy
68727,2013,24261569,Thriller
109443,2013,173649015,Comedy
238302,2013,0,Animation
68728,2013,491868548,Fantasy
77950,2013,282570682,Animation
136418,2013,8352885,Action
134374,2013,86175291,Thriller
167032,2013,0,Horror
146223,2013,5750401,Mystery
72710,2013,63327201,Action
87516,2013,4861022,Drama
130150,2013,20275812,Drama
132232,2013,146497771,Horror
178809,2013,0,Action
169881,2013,57284237,Adventure
144340,2013,18000000,Comedy
251783,2013,0,Drama
132363,2013,115922175,Drama
87818,2013,32438988,Comedy
107811,2013,48065672,Comedy
68179,2013,74597643,Animation
64807,2013,44907260,Comedy
205601,2013,16505460,Drama
230222,2013,0,Animation
106747,2013,15008161,Action
112949,2013,97594140,Romance
174772,2013,0,Science Fiction
168676,2013,0,War
209403,2013,7800000,Comedy
96936,2013,19145732,Drama
169209,2013,3639345,Action
119675,2013,15600000,Drama
109451,2013,248384621,Animation
185567,2013,0,Crime
160588,2013,97505481,Comedy
192145,2013,1021398,Drama
190847,2013,0,Science Fiction
180948,2013,0,Thriller
150117,2013,28234657,Comedy
139038,2013,60141683,Comedy
77987,2013,10337387,Drama
109421,2013,63372757,Thriller
210047,2013,16971,Crime
209244,2013,0,Comedy
152742,2013,19255873,Drama
124459,2013,27437881,Comedy
103731,2013,21587700,Drama
227700,2013,0,Thriller
253279,2013,0,Drama
111190,2013,318982,Drama
127560,2013,22309223,Drama
98357,2013,19701164,Thriller
172533,2013,343341,Romance
174675,2013,0,Science Fiction
215881,2013,0,Thriller
77951,2013,126546518,Animation
229407,2013,0,Animation
179826,2013,0,Mystery
123109,2013,74918,Horror
93828,2013,9747,Action
109491,2013,60052138,Fantasy
199373,2013,5496951,Thriller
77931,2013,347434178,Fantasy
152599,2013,5867686,Drama
109410,2013,95020213,Drama
77805,2013,1585582,Drama
174311,2013,0,Comedy
147773,2013,23198652,Comedy
162903,2013,8555008,Drama
227707,2013,6399,Fantasy
190955,2013,2415472,Thriller
76170,2013,415440673,Action
134411,2013,42930462,Thriller
175574,2013,110000000,Animation
129670,2013,17654912,Drama
149509,2013,0,Thriller
4258,2013,78378744,Comedy
214030,2013,2681345,Comedy
209247,2013,64065,Comedy
100542,2013,0,Adventure
220289,2013,102617,Thriller
76544,2013,2054941,Action
175528,2013,22456509,Comedy
192134,2013,523511,Comedy
133790,2013,0,Comedy
77234,2013,0,Action
152737,2013,74188937,Comedy
121986,2013,4069826,Comedy
216541,2013,0,Action
210908,2013,0,Horror
209249,2013,0,Comedy
159117,2013,21833,Horror
214075,2013,3346257,Comedy
91745,2013,1162635,Drama
313106,2013,0,Science Fiction
85889,2013,0,Crime
210024,2013,0,Drama
41602,2013,11650,Action
132344,2013,11176469,Romance
156700,2013,0,Comedy
115283,2013,175705,Comedy
227348,2013,86362372,Horror
227094,2013,0,Horror
166271,2013,0,Horror
166822,2013,0,Science Fiction
108726,2013,0,Action
199591,2013,0,Thriller
115782,2013,35931410,Drama
145135,2013,25174316,Science Fiction
157360,2013,2963902,Comedy
230896,2013,0,Action
115348,2013,13785015,Drama
209504,2013,0,Action
182873,2013,0,Action
77663,2013,39881,Action
50275,2013,34664,Documentary
160139,2013,0,Mystery
172226,2013,0,Drama
184125,2013,0,Drama
80920,2013,1189612,Horror
207768,2013,809,Thriller
172803,2013,0,Drama
198210,2013,0,Horror
157354,2013,17385830,Drama
229408,2013,0,Comedy
152792,2013,0,Crime
209361,2013,10900434,Drama
164457,2013,15400000,Thriller
129139,2013,3566225,Comedy
202575,2013,0,Family
149910,2013,0,Family
201749,2013,0,Drama
229182,2013,0,Horror
82992,2013,788679850,Action
172897,2013,0,Comedy
215962,2013,0,Comedy
174682,2013,0,Horror
156708,2013,0,Drama
158884,2013,0,Drama
109417,2013,16549477,Music
172520,2013,0,Thriller
157115,2013,0,Horror
215830,2013,0,Horror
70706,2013,0,Drama
145197,2013,444098,Drama
102362,2013,18074539,Thriller
157058,2013,0,Comedy
78383,2013,10000000,Horror
174343,2013,0,Comedy
110552,2013,3302463,Action
201676,2013,0,Animation
218329,2013,0,Action
192538,2013,641,History
174341,2013,6420,Drama
183011,2013,0,Fantasy
188538,2013,0,TV Movie
172391,2013,27187375,Animation
160768,2013,30283,Drama
207021,2013,0,Documentary
159932,2013,18642,Drama
248688,2013,0,Drama
174188,2013,0,Comedy
175541,2013,7018189,Drama
235093,2013,0,Drama
156965,2013,0,Drama
252360,2013,0,Action
206419,2013,0,Thriller
174316,2013,4187,Comedy
211387,2013,0,Action
214091,2013,0,Drama
220286,2013,0,Thriller
204435,2013,0,Action
205321,2013,0,TV Movie
159128,2013,81381,Drama
176339,2013,0,Drama
210041,2013,0,Comedy
111473,2013,1234254,Drama
159014,2013,0,Documentary
224815,2013,0,Thriller
151933,2013,0,Action
211067,2013,9221,Mystery
171776,2013,0,Action
209350,2013,2225098,Comedy
146381,2013,0,Animation
175291,2013,0,Comedy
199420,2013,0,Action
152748,2013,1031243,Western
158916,2013,6147,Western
168903,2013,0,Animation
229749,2013,0,Drama
157375,2013,0,Drama
152745,2013,0,Drama
114779,2013,0,Comedy
199753,2013,0,Animation
195269,2013,0,Action
152795,2013,455815,Drama
152259,2013,1034589,Thriller
214093,2013,0,Thriller
159095,2013,0,Thriller
161321,2013,0,Thriller
209271,2013,0,Drama
239471,2013,0,Crime
222461,2013,0,Horror
191820,2013,11294,Drama
152736,2013,0,Crime
199534,2013,9630444,Horror
253617,2013,0,Action
217316,2013,0,Documentary
229405,2013,0,Animation
156717,2013,0,Action
193613,2013,7972967,Music
153795,2013,0,Comedy
252529,2013,0,Thriller
170194,2013,0,Mystery
166076,2013,2915767,Animation
59981,2013,18662027,Animation
225747,2013,0,Action
60932,2013,0,Fantasy
209263,2013,25288872,Comedy
175555,2013,0,Comedy
172828,2013,19613,Comedy
104329,2013,0,Action
185471,2013,0,Action
189204,2013,0,Comedy
156711,2013,2159041,Comedy
181330,2013,32230907,Documentary
74461,2013,0,Adventure
97006,2013,0,Drama
214210,2013,0,Drama
87499,2013,2401510,Drama
111479,2013,40400,Drama
176068,2013,0,Thriller
201066,2013,0,Drama
146304,2013,71625195,Comedy
255692,2013,0,Action
160118,2013,0,Drama
150202,2013,0,Horror
207769,2013,0,Horror
198287,2013,0,Drama
158907,2013,15000,Drama
196254,2013,0,Fantasy
170039,2013,0,Documentary
159092,2013,0,Comedy
57210,2013,0,TV Movie
255718,2013,0,Family
189680,2013,0,Comedy
174326,2013,0,Comedy
169219,2013,0,Thriller
139997,2013,0,Drama
158914,2013,0,Comedy
217896,2013,0,Thriller
197033,2013,0,Comedy
87436,2013,21660,Horror
214083,2013,383294,Documentary
187462,2013,0,Adventure
157841,2013,9494789,Adventure
205939,2013,0,Fantasy
191294,2013,180590,Drama
109729,2013,56825,Thriller
122369,2013,0,Horror
137563,2013,125,Documentary
121677,2013,519535,Thriller
157351,2013,0,Drama
168399,2013,0,Thriller
100544,2013,0,Crime
199578,2013,0,Horror
165739,2013,0,Crime
140222,2013,0,Drama
212769,2013,122,Music
206213,2013,0,Comedy
214086,2013,350006,Drama
195757,2013,0,Drama
159638,2013,9195,Comedy
172847,2013,0,Drama
183258,2013,0,Thriller
218425,2013,0,Mystery
211449,2013,0,Action
185267,2013,0,Horror
143049,2013,0,Comedy
180951,2013,0,Drama
159008,2013,0,Documentary
166879,2013,7965,Romance
84191,2013,8326,Drama
227425,2013,0,Animation
136850,2013,0,Crime
167305,2013,0,Drama
204349,2013,0,Horror
210910,2013,0,Horror
220845,2013,0,Comedy
158999,2013,0,Documentary
167960,2013,0,Horror
157117,2013,0,Documentary
187541,2013,0,Drama
238589,2013,0,Thriller
227359,2013,0,Action
209262,2013,653651,History
216539,2013,0,Horror
207774,2013,0,Horror
229768,2013,0,Documentary
128081,2013,0,Action
183662,2013,0,Thriller
182228,2013,0,Action
167575,2013,0,Horror
72525,2013,0,Drama
186971,2013,0,Drama
227877,2013,0,Thriller
205891,2013,0,Drama
207780,2013,0,Horror
186988,2013,0,Drama
178682,2013,0,Adventure
191720,2013,0,Documentary
158908,2013,0,Drama
162215,2013,0,Drama
205724,2013,0,Comedy
173210,2013,0,Documentary
146203,2013,15179302,Horror
156268,2013,228,Comedy
159004,2013,0,Documentary
228245,2013,0,Thriller
127373,2013,1066471,Drama
141733,2013,0,Action
177888,2013,0,Family
192136,2013,27330000,Drama
158739,2013,0,Crime
185574,2013,0,Comedy
167733,2013,0,Action
219247,2013,0,Horror
231474,2013,0,Adventure
205220,2013,100129872,Drama
161143,2013,0,Animation
220494,2013,0,Documentary
172631,2013,0,Comedy
172386,2013,0,Family
191566,2013,0,Comedy
217708,2013,11,Drama
180679,2013,0,Comedy
139519,2013,0,Thriller
113148,2013,0,Comedy
254918,2013,0,Drama
236028,2013,0,Comedy
159138,2013,0,Documentary
209799,2013,0,Documentary
118289,2013,21766271,Drama
226979,2013,0,Romance
154282,2013,35022,Drama
171581,2013,0,Action
215814,2013,0,War
221510,2013,0,Family
246569,2013,0,Family
201847,2013,0,Thriller
224076,2013,0,Action
174671,2013,0,Horror
238466,2013,0,Documentary
167963,2013,0,Mystery
177699,2013,0,Comedy
229839,2013,0,Horror
244610,2013,0,Horror
232175,2013,1359910,Drama
177203,2013,0,Drama
228933,2013,0,Thriller
177566,2013,0,Action
209406,2013,0,Romance
202141,2013,0,Documentary
214081,2013,0,Drama
200481,2013,0,Animation
179111,2013,32846,Drama
240881,2013,0,Action
237710,2013,0,Fantasy
173153,2013,0,TV Movie
278334,2013,0,Thriller
153738,2013,0,Action
194101,2013,0,Drama
195276,2013,0,Thriller
211065,2013,0,Drama
231001,2013,0,Horror
197624,2013,0,TV Movie
167179,2013,0,Drama
200462,2013,0,Horror
121604,2013,0,Drama
239459,2013,0,Documentary
242458,2013,0,Drama
240913,2013,0,Drama
180894,2013,0,Action
256742,2013,0,Crime
170752,2013,0,Comedy
146227,2013,10501938,Action
210913,2013,0,Horror
222911,2013,0,Horror
216156,2013,0,Drama
245169,2013,0,Comedy
190754,2013,466088,Action
214597,2013,0,Horror
173301,2013,135039,Documentary
240629,2013,0,Documentary
246449,2013,0,Adventure
158990,2013,0,Comedy
164558,2013,0,Documentary
284019,2013,0,Action
191824,2013,0,Crime
236324,2013,0,Drama
212721,2013,4793,Romance
226437,2013,0,Drama
248842,2013,0,Romance
186997,2013,52164,Documentary
159622,2013,0,Documentary
241287,2013,0,Music
184846,2013,0,Documentary
257874,2013,0,Horror
207273,2013,0,Horror
157409,2013,0,Comedy
192210,2013,0,Action
192813,2013,0,Action
172767,2013,0,Action
197919,2013,0,Horror
209901,2013,1675381,Horror
161782,2013,0,Thriller
209204,2013,0,Documentary
216769,2013,0,Adventure
199556,2013,0,Action
191562,2013,0,Comedy
164331,2013,0,Science Fiction
153509,2013,0,Action
160564,2013,0,Comedy
202807,2013,0,Music
169758,2013,0,Thriller
209355,2013,0,Comedy
131689,2013,0,Fantasy
192345,2013,0,Comedy
300302,2013,0,Comedy
176570,2013,0,Thriller
241958,2013,0,Mystery
123107,2013,0,Horror
224003,2013,0,Action
220677,2013,0,Horror
252990,2013,0,Thriller
198677,2013,0,Action
234567,2013,0,Animation
72359,2013,0,Comedy
159154,2013,602042,Documentary
177271,2013,0,Animation
159151,2013,0,Documentary
218460,2013,0,Crime
169865,2013,0,Horror
163431,2013,0,Drama
83869,2013,0,Comedy
214100,2013,0,Music
214096,2013,0,Drama
228676,2013,0,Horror
165864,2013,0,Horror
164443,2013,0,Comedy
186606,2013,0,Comedy
197393,2013,0,Music
171795,2013,0,Documentary
238234,2013,0,TV Movie
137968,2013,0,Drama
159211,2013,0,Horror
194722,2013,0,Romance
226360,2013,0,TV Movie
245597,2013,0,Comedy
101724,2013,0,Horror
184155,2013,0,Drama
178290,2013,0,Documentary
159667,2013,0,Drama
195796,2013,0,Horror
156713,2013,0,Comedy
238407,2013,0,Drama
229296,2013,0,Documentary
242575,2013,0,Drama
235662,2013,0,Family
273404,2013,0,Science Fiction
203696,2013,0,Family
217787,2013,0,Comedy
180314,2013,0,Documentary
173847,2013,0,Romance
259761,2013,0,Horror
173205,2013,0,Documentary
212063,2013,0,Documentary
199818,2013,0,Thriller
180688,2013,0,Action
237305,2013,342000,Comedy
201132,2013,0,Drama
181095,2013,0,Horror
97686,2013,0,Documentary
198062,2013,0,Comedy
184992,2013,0,Drama
217337,2013,0,Comedy
244001,2013,0,Comedy
159002,2013,0,Documentary
270221,2013,0,Horror
222724,2013,0,Documentary
158936,2013,0,Drama
176124,2013,2861020,Drama
192133,2013,97,Drama
