id,popularity,revenue,cast
59296,0.52043,1378,Jessica Szohr
57118,0.514888,0,Amy Madigan
75622,0.512775,972512,Ben Foster
50837,0.509793,3538446,John Hawkes
64720,0.509532,3099314,Katy Mixon
51588,0.506031,10130000,Nicholas Braun
76543,0.496602,22321,Eddie Marsan
67748,0.495308,8452,Louise Harris
57276,0.49518,14624826,Ruth Amarante
106938,0.494147,0,Charles Dance
145316,0.493696,0,Keith Ferguson
74626,0.492689,0,Annika Nordin
73936,0.491446,0,Thandie Newton
72213,0.487945,34522221,Ben Davies
81033,0.486844,0,Catherine Disher
86812,0.486641,0,Nicole Vicius
77221,0.484734,5446000,Freida Pinto
74523,0.483517,0,Brando Eaton
78080,0.482803,0,John Cleese
73567,0.482368,3665069,Thomas Haden Church
82424,0.478285,0,Tim Allen
73362,0.477405,0,Paul Dzenkiw
38322,0.475663,83615414,Brandon T. Jackson
50698,0.472008,0,Ashleigh Gryzko
70584,0.470726,0,Nick Eversman
65291,0.464885,0,Elisabeth Moss
50217,0.46351,2500000,April Bowlby
74726,0.45584,0,Andrea Duro
62837,0.455555,95404397,Harry Connick Jr.
60405,0.451669,0,Bradley Steven Perry
51481,0.45008,0,Nicole Gale Anderson
81025,0.449357,34564651,Kristin Scott Thomas
55292,0.44615,33662874,Fan Bingbing
38540,0.444626,0,Danny Dyer
65599,0.444519,0,Angela Bettis
80410,0.440242,0,Natassia Malthe
51497,0.436803,626137675,Dwayne Johnson
71208,0.434672,0,Richard Harmon
79070,0.434506,3358,JoeyStarr
73500,0.431936,0,Rob Schneider
79777,0.43132,303877,Branko uri
71689,0.43079,0,Laura Dickinson
60422,0.429826,355688,Kate Bosworth
73588,0.424885,0,Luis Guzmán
85449,0.42488,0,Eric Elmosnino
57119,0.423412,37710610,Meagan Good
62580,0.42093,0,Sabine Azéma
65218,0.420673,0,Naomi Scott
92182,0.419201,13101672,Eric Sheffer Stevens
51209,0.418255,1188194,Val Kilmer
85542,0.417574,0,Roshan Seth
65034,0.417183,0,James Woods
78461,0.415214,0,Aimee Teegarden
9364,0.414629,100915,Amy Wren
70196,0.414037,0,Tony Curran
84355,0.524527,3200000,Rosemarie DeWitt
93394,0.411983,0,Shirley Knight
91333,0.476179,0,Steve Austin
59860,0.410616,17425000,Cory Monteith
55725,0.410207,10654385,Amy Ryan
63749,0.409144,0,D. B. Sweeney
70586,0.401778,0,Bruce Willis
83384,0.400027,0,Mia Farrow
70587,0.397279,0,Elisa Donovan
50671,0.396898,0,Hilary Swank
44754,0.395082,46495,Mark Ruffalo
68818,0.388036,623528,Eduardo Noriega
66923,0.387627,0,Richard E. Grant
54093,0.386031,0,Pete Postlethwaite
73456,0.385492,0,Nicole Oliver
73499,0.381174,3696232,Richard Gere
103516,0.42001,0,Barry Adamson
76122,0.37824,0,Tim Roth
46221,0.374156,0,Luke Arnold
73770,0.373356,0,Elyas M��Barek
91070,0.372627,30905,Rachel Bilson
51993,0.230763,144633,Creed Bratton
71688,0.37054,114956699,Harry Lloyd
77499,0.370236,0,Rachel Harrison
84226,0.368965,0,Michael Eklund
48572,0.548602,1104682,Melissa Leo
76535,0.653289,0,Jessica Manuel
62630,0.363036,5728213,Raad Rawi
78381,0.362217,0,Ben Chaplin
74306,0.36105,122550,Mackenzie Brooke Smith
79931,0.3554,0,Stephanie Cavey
70008,0.355307,0,Michael Shanks
86820,0.351823,17801,Natasha Lyonne
38543,0.353745,0,Jason Flemyng
56401,0.352084,253899,Julia Ormond
55861,0.351402,0,Adam Rayner
71626,0.351234,0,Gordon Alexander
80038,0.580586,12186625,Jennifer Westfeldt
70006,0.349834,0,Rus Blackwell
64288,0.348325,664747,Alona Pulde
65055,0.339565,10126458,Joel David Moore
73108,0.338543,0,Chris Zylka
62441,0.337281,0,Sam Claflin
85431,0.336381,0,Victor Garber
57331,0.335076,0,Ulrich Tukur
49010,0.567753,672648,Robb Wells
51017,0.334274,53213633,Shannon Kane
40161,0.334152,0,Kelly Macdonald
54445,0.329831,0,Nicholas Gonzalez
75074,0.282795,0,Melanie Lynskey
68450,0.321341,0,Mark Landvik
56780,0.318142,4627375,Michael O'Keefe
91549,0.317511,3838,Sarah Gadon
72842,0.316012,0,Sebastian Koch
77879,0.31424,0,Boyd Holbrook
70577,0.311488,0,Julian McMahon
75735,0.311289,0,Lesley-Ann Brandt
132923,0.309008,0,Megan Park
53487,0.307661,11790979,Judd Hirsch
58625,0.30628,0,Shawn Hatosy
77887,0.30324,0,Blake Clark
66945,0.303053,0,Lee Boardman
66125,0.30289,0,Rohan Nichol
57812,0.301469,0,Bruce Boxleitner
82501,0.301119,0,Joanna Kulig
75595,0.300901,0,Kyle Gallner
64622,0.296065,0,Jordan Hayes
76815,0.295513,0,Melissa Johnston
76115,0.295301,0,Hadley Fraser
79379,0.407036,0,Craig Ferguson
83930,0.294433,0,Philip Brodie
45054,0.293453,0,Wes Bentley
72174,0.292536,0,Gordon Tootoosis
75623,0.291525,0,Ivana Milievi
83801,0.286905,0,Noémie Lvovsky
97795,0.286708,0,Fiona Glascott
71254,0.285109,0,Katia Winter
73873,0.283696,5634828,Aaron Taylor-Johnson
79628,0.282136,0,Ian Hutchinson
54271,0.292417,0,Sienna Guillory
72477,0.28038,957240,Chloë Grace Moretz
73686,0.280206,5576725,Agnieszka Grochowska
85993,0.279647,0,Alessandro Gassman
86593,0.279592,0,Leo Gregory
60302,0.276399,0,Jim Belushi
57353,0.275946,0,Scott Mechlowicz
59006,0.273555,0,Danny DeVito
76420,0.273056,0,Tara Strong
73933,0.268708,0,Robert Maillet
79089,0.430731,0,Angela Galuppo
63139,0.317931,0,Mario Van Peebles
64678,0.264294,1406224,Michael Angarano
58882,0.263908,1332231,Hugh Jackman
75345,0.263732,0,Rob Lowe
81332,0.262994,0,Brendan Fehr
74777,0.262882,0,Morgan Peter Brown
54320,0.260875,0,Corey Richardson
73939,0.260544,0,Adepero Oduye
77878,0.259273,3759582,Jonathan Raggett
73818,0.285594,0,Kevin Zegers
93188,0.257025,0,Ludivine Sagnier
54662,0.256421,0,David Warshofsky
70821,0.254363,0,Meaghan Rath
66164,0.383267,0,Siubhan Harrison
70009,0.249978,0,Ving Rhames
84427,0.249191,0,Jasmine Trinca
67911,0.247245,0,Stephen Dorff
92398,0.246873,0,Kevin Alejandro
98568,0.246407,0,Shaun Sipos
65650,0.244803,5206,Taraji P. Henson
51995,0.244752,0,Pierce Brosnan
78093,0.2438,0,James Duval
79120,0.243777,469947,Jonathan Race
47761,0.239333,0,Mia Sara
61537,0.237352,0,Kiele Sanchez
74725,0.198863,171760,Harry Simpson
54293,0.252508,0,Richard G. Wilkinson
98344,0.191228,0,Lin Ching-Tai
99494,0.23431,0,Tom Collins
54557,0.233072,0,José Zúñiga
65945,0.233002,0,Brian J. Smith
60803,0.229734,0,Brenda Song
91551,0.228643,0,Michael McElhatton
54518,0.226575,98441954,Usher Raymond
69278,0.094131,0,Yayo Guridi
73144,0.217789,0,Brad Arnold
63197,0.21606,0,Dean Waite
30618,0.214172,0,Woody Harrelson
168210,0.212229,0,Annabeth Gish
50081,0.210653,7732325,Daphne Sheldrick
82914,0.330422,0,Jorge Lorenzo
92395,0.208455,0,Abigail Richie
64320,0.207216,0,Emily Hampshire
88096,0.2065,0,Emily Alyn Lind
81167,0.271394,0,Scarlett Johansson
73562,0.202351,0,Gabriel Elkaïm
70703,0.047609,0,Avery Brooks
78294,0.246038,0,Michael Jibson
105945,0.196225,0,Jackson Bond
137145,0.195415,0,Michael Copon
58699,0.195283,101236,Tyler Dawson
82532,0.193681,4417580,Susan Sarandon
38541,0.189663,22000,Milo Ventimiglia
76360,0.188644,0,Bill Hader
80530,0.070508,0,Antonio Cupo
51994,0.187971,1126525,Simon Russell Beale
74945,0.184658,0,Jean Texier
59726,0.103268,0,Timothy Spall
58253,0.183134,0,Cécile Cassel
47320,0.028666,0,Britt Robertson
63579,0.181614,0,Reagan Leonard
61348,0.144722,0,Sean Faris
66150,0.181427,225861,Caryn Waechter
54597,0.180846,0,Luke Goss
106631,0.179587,0,Nicola Coughlan
49538,0.164515,344420111,Jennifer Lawrence
60164,0.179339,0,Wallace Shawn
31880,0.250308,0,Brett Davern
68419,0.174743,0,Jazzie Zonzolo
60170,0.208023,0,Imogen Poots
51996,0.17304,790421,Billy Crudup
79771,0.215977,0,Ray Wise
73565,0.172285,0,Essie Davis
79040,0.171586,0,Jan Decleir
81440,0.169357,0,Leigh-Allyn Baker
54075,0.169338,0,Kevin Pollak
59883,0.18015,0,Corey Sevier
68472,0.168143,0,Dominic Purcell
80767,0.167149,2550508,Yoshikazu Ono
59115,0.165548,0,Jason Benjamin
58105,0.123049,0,Paolo Romio
66607,0.16468,0,Jaime Camil
82932,0.161003,0,Jim Carrey
89008,0.160529,366377,Alia Shawkat
87178,0.160177,0,Barry Lynch
83896,0.159707,0,Vanessa Evigan
83727,0.155675,0,Amanda Marquardt
82743,0.068431,0,James Doherty
60950,0.1471,0,Edrick Browne
414419,0.146477,0,Vivica A. Fox
82685,0.145217,0,Bryan Callen
74915,0.140601,0,Natalie Wetta
53776,0.140428,0,Olivier Rabourdin
63144,0.135626,429766,Bruce Headlam
81694,0.135523,0,Corbin Bernsen
67675,0.135239,18663238,Gwyneth Paltrow
70338,0.135061,0,Jason Alexander
207475,0.134892,0,Carson Underwood
75964,0.256142,0,John Lennon
70574,0.133719,0,Jenna Stone
64854,0.133595,0,Samantha Droke
65256,0.133387,0,Claire Holt
56906,0.409151,0,C.J. Thomason
65058,0.129723,223959,Jimmy Vivino
57585,0.430191,0,Jirantanin Pitakporntrakul
71744,0.12761,0,Aaron Milo
55723,0.132206,0,Mimi Michaels
63686,0.122656,3100000,Grey Griffin
82620,0.122543,0,Chavis Daniels
56913,0.200114,0,Devon Bostick
83443,0.111553,0,Nadya Vall
77067,0.110341,0,Markus Taylor
70005,0.240847,0,Madeline Carroll
70585,0.104959,0,Mimi Rogers
70863,0.104134,0,Ross Patterson
62796,0.098896,15,Samantha Whittaker
89874,0.098806,0,Joan Sebastian Zamora
74944,0.09734,0,Fred Testot
132064,0.364116,0,Akeem Smith
289097,0.095583,0,Michael Rooker
79699,0.147975,0,Gabrielle Anwar
82099,0.097716,0,Jordan Bridges
77801,0.08891,0,Katie Couric
62425,0.087952,0,Chris Rock
81330,0.3527,0,Paula Brancati
53101,0.084534,0,Jeremy Gillespie
75301,0.083269,286201,Whoopi Goldberg
70386,0.082769,0,Gina Varela
61488,0.132211,0,Pat Smear
87558,0.0803,0,Nicolas Giraud
83660,0.077246,0,Jessie Miskelly
89326,0.158481,0,David Oyelowo
86577,0.073751,0,Mihaly Csikszentmihalyi
80468,0.072612,0,Karen Black
116853,0.072393,0,Jennifer Grey
65892,0.071193,0,Valerie Harper
81185,0.063811,0,Tyler Shamy
58492,0.277237,621951,Ralph Nader
66942,0.062682,0,Marshall Napier
80337,0.060996,0,Robin Blaetz
77365,0.055256,0,Michael Perry
83860,0.047706,5355847,Robert Amaya 
69891,0.046695,0,Rohan Grover
105885,0.045198,0,John Callahan
127626,0.084058,0,Jessica Ellerby
202241,0.044221,0,Guy Pearce
51261,0.04069,0,Kristanna Loken
64853,0.040279,0,Stephanie Brown
75604,0.007304,0,Lewis Lovhaug
56929,0.030986,0,Kiely Williams
81716,0.026495,0,Daniel Goldstein
125336,0.006925,0,Cari Beauchamp
59852,0.025338,0,James Nardini
91690,0.025124,0,Grégoire Leprince-Ringuet
145312,0.018633,0,Gina Holden
54890,0.017849,0,Monica Dogra
75785,0.017036,0,Rob Chaos
102292,0.060639,0,Agathe Bonitzer
94478,0.210188,0,Alastair Mackenzie
83540,0.011771,0,Lee Colley
72744,0.010997,0,Jeff Ament
86549,0.004748,0,Adrian Gonzalez
87587,0.003311,0,Anna Chlumsky
121,8.095275,926287400,Viggo Mortensen
672,6.012584,876688482,Emma Watson
425,4.467513,383257136,Denis Leary
2501,3.628943,214034224,Chris Cooper
1576,3.326646,102441078,Eric Mabius
557,3.241129,821708551,Kirsten Dunst
1894,3.128314,649398328,Hayden Christensen
640,2.973115,352114312,Christopher Walken
608,2.388226,441818803,Rip Torn
423,2.364204,120072577,Frank Finlay
180,2.103595,358372926,Samantha Morton
11544,2.095296,145771527,Tia Carrere
4108,1.955546,43928932,François Berléand
7451,1.936728,277448382,Marton Csokas
9016,1.936492,109578115,Emma Thompson
36669,1.846196,431971116,Rosamund Pike
170,1.839408,82719885,Noah Huntley
7303,1.809883,154906693,Natasha Richardson
36586,1.778527,155010032,Ron Perlman
3131,1.75153,193772504,Cameron Diaz
4547,1.694723,196397415,Forest Whitaker
10996,1.594587,169956806,Hugh Laurie
11452,1.568528,38275483,Tim Matheson
65,1.558805,215000000,Brittany Murphy
2022,1.525009,171269535,John Turturro
455,1.496493,76578641,Jonathan Rhys Meyers
14128,1.494612,0,Corey Burton
2642,1.486895,93354918,Alicia Witt
2675,1.381699,408247917,Rory Culkin
565,1.359987,249348933,David Dorfman
12536,1.329683,0,Mike Weinberg
10229,1.297822,41227069,Peter Coyote
8346,1.271588,368744044,Lainie Kazan
245,1.263507,129000000,Toni Collette
12448,1.255939,0,Kevin Kline
9884,1.216798,78382433,Elias Koteas
1817,1.20464,97837138,Forest Whitaker
201,1.204615,67312826,LeVar Burton
7299,1.191235,5359645,Emily Watson
9962,1.182695,16856124,Zooey Deschanel
590,1.17681,108846072,Meryl Streep
4147,1.165599,181001478,Jennifer Jason Leigh
818,1.15929,296633907,Seth Green
9021,1.118663,172855065,David Krumholtz
320,1.111488,113714830,Maura Tierney
9645,1.090465,68349884,Desmond Harrington
9637,1.064405,275650703,Matthew Lillard
10771,1.051233,0,Jason Isaacs
9023,1.040588,122563539,Daniel Studi
10375,1.039674,6416302,Tom Berenger
11013,1.038507,9304609,Jeremy Davies
9334,1.025158,165333180,Michael Clarke Duncan
8427,1.011362,33561137,Famke Janssen
1430,1.005772,35564473,George W. Bush
1429,1.005627,13060843,Barry Pepper
7090,0.9858,447741,Maeve Quinlan
13683,0.974651,0,Jeff Bennett
4614,0.958182,193,James Cromwell
1613,0.93789,0,Nigel Whitmey
10590,0.936666,114660784,Madeleine Stowe
9012,0.925495,64282312,Steve-O
11852,0.92327,35081550,Anna Faris
1360,0.91537,56298474,Mía Maestro
11892,0.90146,56714147,Ryan Gosling
2757,0.898884,32801173,Chris Cooper
11529,0.895023,180622424,Patrick Dempsey
10611,0.880807,75781642,Cedric the Entertainer
4911,0.8757,9237470,Michael Michele
2135,0.875247,123729176,Phyllida Law
15070,0.872572,12398628,Peter Falk
11812,0.821206,68696770,Thomas Jane
9027,0.817886,0,Marisa Tomei
12100,0.784565,77628265,Peter Stormare
8470,0.782771,102244770,Anne Heche
13706,0.77751,0,John Fiedler
2752,0.771164,0,Adam Trese
15015,0.770422,0,Cree Summer
2251,0.76758,119137784,Olivier Martinez
1537,0.742412,94935764,Kim Staunton
8051,0.74198,17000000,Philip Seymour Hoffman
8665,0.72233,35168966,Peter Sarsgaard
16174,0.710064,0,Jeremy Guilbaut
8869,0.708516,0,Scott Terra
437,0.701646,0,Grace Lynn Kung
11979,0.698611,45479110,Marguerite Moreau
9488,0.683151,119723358,Alexa PenaVega
25556,0.682513,0,Miriam Flynn
1957,0.682409,51801187,Tessa Allen
10426,0.68142,33526835,John Witherspoon
16690,0.678896,109862682,Jeff Bennett
29339,0.650275,0,Jim Broadbent
16643,0.646373,16872671,Tony Shalhoub
20009,0.645437,6413915,Jason Schwartzman
6020,0.622035,0,Harland Williams
20312,0.609595,0,Amy Smart
1574,0.608347,306776732,Queen Latifah
9357,0.600563,52223306,Michael Vartan
9280,0.600189,16838910,Peter Coyote
13376,0.585173,23833131,Kevin Nealon
13536,0.581487,22433915,Frances McDormand
9298,0.578891,0,Charles Dance
11056,0.577778,0,Iain Glen
6278,0.573736,43061982,Izabella Scorupco
5851,0.570851,77741732,Eddie Murphy
9296,0.570361,19576023,Catherine Keener
11560,0.569957,63781810,Jim Caviezel
31005,0.560536,10011050,Susan Sarandon
10592,0.558747,32287044,Terrence Howard
2755,0.557277,105834556,Hope Davis
9266,0.548844,51842679,Michelle Rodriguez
9573,0.545907,26199517,Anjelica Huston
2103,0.54375,30002758,Viola Davis
9034,0.535827,0,Geoffrey Rush
9093,0.534397,29882645,Kate Hudson
8198,0.53098,27674124,� Th� Hả� Yế�
25913,0.529277,0,Lacey Chabert
8094,0.522401,20957001,Eileen Walsh
10985,0.507987,0,Zooey Deschanel
2637,0.5076,55157539,Will Patton
12224,0.50575,0,Wentworth Miller
11888,0.499307,0,Nichelle Nichols
10712,0.49789,29027914,Dennis Haysbert
14635,0.494021,75597042,Beth Grant
3132,0.485311,65977295,Peter Stormare
14245,0.483137,0,Erika Marozsán
4912,0.482312,33013805,Julia Roberts
1809,0.481286,0,Ian Somerhalder
16077,0.478278,0,Stephen O'Reilly
11246,0.474917,0,Rachel Hayward
14365,0.472916,0,Natascha McElhone
150004,0.469332,0,Eric Close
10550,0.455247,19924033,Gregg Henry
9932,0.446326,0,Lisa Kudrow
9039,0.445162,6916869,Courtney Love
17774,0.445103,0,Laura Harring
9689,0.444428,0,Téa Leoni
12079,0.441684,0,Brittany Murphy
15028,0.440499,38793283,Robin Thomas
11442,0.431515,37664855,Busta Rhymes
11468,0.427389,676698,Adam Goldberg
11880,0.42722,0,Emma Cleasby
2017,0.426888,0,Stellan Skarsgård
11870,0.416292,52970014,Amanda Bynes
11362,0.414805,75395048,Richard Harris
11022,0.400097,12633747,Chi McBride
18221,0.398388,0,Michael J. Bloomfield
11535,0.391625,0,Rebecca Romijn
16028,0.381369,0,Ethan Embry
8460,0.378343,0,Ashley Tesoro
12454,0.376186,0,Ruth Sheen
37964,0.373221,27362712,Mos Def
28004,0.37151,0,Lynn Whitfield
9583,0.367352,0,Fionnula Flanagan
13435,0.364807,23367586,Cory Hodges
14874,0.362612,0,Mandy Moore
2750,0.360948,0,Sean Harris
16068,0.188773,0,Alex Zahara
14008,0.359055,0,Gary Cole
9685,0.357389,4777465,Jeff Goldblum
2165,0.34718,0,Tanya Allen
12779,0.346922,598645,Bruce Greenwood
9555,0.346915,0,Laura Monaghan
9557,0.346465,8586376,Roselyn Sánchez
10994,0.34303,0,Cole Hauser
10894,0.342912,150277,Anna Faris
17130,0.462287,61141030,Taryn Manning
11692,0.912373,7103973,Rosario Dawson
10955,0.325852,0,Uwe Mansshardt
15992,0.246694,10719357,Charlie Hunnam
10575,0.316061,0,Remo Girone
19792,0.313973,0,Dennis Hopper
27259,0.313857,13102295,Melanie Gutteridge
19122,0.306821,0,Hans Matheson
9613,0.306506,0,Gabriel Byrne
12576,0.303609,0,Mike Downey
9533,0.299006,209196298,Ralph Fiennes
13819,0.298152,0,Kate Beckinsale
12771,0.294923,16930185,Vincent Pastore
4107,0.293428,773228,Gerard Crossan
14787,0.287346,0,Charlie Schlatter
10052,0.281325,52322400,Ron Rifkin
13830,0.279762,0,Paul Campbell
13497,0.278771,57588485,Orlando Jones
9026,0.276574,0,Reese Witherspoon
21972,0.27088,0,Jonathan Lipnicki
14980,0.268161,0,Kimberly J. Brown
16857,0.260167,0,Jodie Foster
17710,0.258401,0,Jamil Walker Smith
7342,0.257263,0,Rena Sofer
17187,0.159586,0,Embeth Davidtz
13791,0.252905,0,Suzi Hofrichter
10167,0.250824,0,Ja Rule
9260,0.249411,0,Sam Rockwell
3472,0.247926,0,Sergi López
47354,0.246462,0,Jody Racicot
9045,0.24455,0,Ulrich Mühe
26189,0.244263,0,Ian Gomez
13440,0.24191,0,Tim Robbins
11857,0.239755,0,Schuyler Fisk
14923,0.235217,0,Bruce Taylor
13950,0.23421,25482931,Tommy Flanagan
13437,0.23278,0,Anthony Quinn
9544,0.231392,18902015,Stephen Rea
21518,0.230486,0,Molly Hagan
25853,0.229565,0,Artel Great
14317,0.228316,0,Cree Summer
14112,0.22758,2062066,Rita Wilson
59387,0.225324,11411644,E.G. Daily
13163,0.219852,0,Ryan Reynolds
9707,0.218854,0,Ella Joyce
30072,0.214587,10113733,Jeremy Northam
39227,0.212966,0,Leslie Danon
21868,0.206832,0,Aidan Quinn
35696,0.030121,0,Kevin Pollak
15186,0.192065,2506446,Catherine Keener
16261,0.18939,0,Desmond Askew
17043,0.188713,33082548,Magda Szubanski
9275,0.185909,0,Edward Norton
2185,0.185041,8493890,Patrick Warburton
10726,0.17918,0,Geraint Wyn Davies
11891,0.177631,0,Liu Chia-Yung
20656,0.177188,0,Tanuja
18808,0.174183,0,Jared Leto
20616,0.173889,0,Shiri Appleby
44266,0.035895,0,Peter Coyote
23132,0.166284,0,Seo Jin-ho
12277,0.132296,41604473,Denise Richards
29229,0.163437,0,Clarence Gilyard Jr.
12590,0.250989,605562,Olivia Williams
34081,0.150417,0,Tracey Walter
12577,0.167625,0,Bruce Payne
14290,0.147215,0,Sung Kang
21189,0.144924,0,Philip A. Patterson
18602,0.143573,0,Linda McGuire
54005,0.140786,0,Billy Aaron Brown
11458,0.211695,0,Ryan O'Neal
13560,0.137005,0,Leelee Sobieski
8439,0.136897,217201,Rodrigo Pimentel
35172,0.13582,0,Isabella Soupart
44351,0.134028,0,Laura Harring
13768,0.128012,0,Sissy Spacek
13441,0.117779,1260761,Isabella Rossellini
54580,0.111966,146402,Nieve de Medina
16876,0.111667,0,Randy Harrison
10605,0.11548,0,Diego Luna
37270,0.108064,0,Jay Lacopo
12770,0.104804,0,Leslie Mann
18419,0.097758,0,Lor�nt Deutsch
10918,0.095114,0,Christopher Walken
51452,0.090605,0,Edward Bernays
13908,0.02912,0,Jennifer Esposito
1376,0.084451,0,William Ruane
13201,0.079351,0,Brad Renfro
22537,0.070257,0,Fabio Boccanera
25675,0.0769,0,Nakamura Shid II
15173,0.063246,0,Tim Hodge
38157,0.051189,0,Jason Thompson
35907,0.011798,0,Sunil Shetty
14348,0.041099,0,Kevin Smith
30586,0.063581,0,The Notorious B.I.G.
29047,0.017708,1434436,Francis Ford Coppola
680,8.093754,213928762,Uma Thurman
278,7.192039,28341469,Bob Gunton
13,6.715966,677945399,Gary Sinise
8587,4.782688,788241776,James Earl Jones
1637,2.536898,350448145,Dennis Hopper
8467,2.360701,247275374,Lauren Holly
36593,2.126863,51132598,George Kennedy
628,2.06444,223664608,Kirsten Dunst
15969,1.849051,0,Jonathan Freeman
36955,1.843243,378882411,Tom Arnold
854,1.627278,351583407,Nancy Fish
9359,1.455878,0,James Garner
2164,1.364852,196567262,Jaye Davidson
9331,1.353693,215887717,Anne Archer
241,1.309466,50282766,Robert Downey Jr.
2292,1.297355,3151130,Jason Mewes
306,1.267344,119208989,Héctor Elizondo
11395,1.259399,189833357,Wendy Crewson
4476,1.253496,160638883,Aidan Quinn
178,1.23859,30156002,Suzy Amis
712,1.232871,254700832,James Fleet
13519,1.180484,0,Jamey Sheridan
11164,1.040901,45610410,Michael Tucker
10731,1.022699,117615211,Mary-Louise Parker
9495,0.983841,94000000,Ernie Hudson
11011,0.962847,0,Edward Herrmann
888,0.954392,341631208,Rick Moranis
10510,0.951117,46264384,Dylan McDermott
193,0.948788,120000000,Brent Spiner
3049,0.943815,107217396,Courteney Cox
10660,0.936924,0,Rosie Perez
11546,0.880148,126247,Leslie Easterbrook
8984,0.86712,214015089,Donald Sutherland
6280,0.848554,37000000,Emma Thompson
11596,0.848473,18090181,Miko Hughes
8850,0.84317,48063435,Penelope Ann Miller
1024,0.834029,3049135,Sarah Peirse
22586,0.787327,9771658,Jack Palance
15139,0.77638,13670688,Patrick Stewart
11231,0.767191,15826984,Michael Ironside
13595,0.764286,0,Adam Sandler
15997,0.762492,0,Heather Hogan
2124,0.736742,19726050,Rubén Blades
522,0.729837,5887457,Sarah Jessica Parker
8831,0.710052,101646581,Ron Silver
12160,0.684636,25052000,Gene Hackman
9058,0.673464,0,Bonnie Hunt
10531,0.665545,0,Stuart Wilson
2759,0.64184,0,Guy Pearce
11450,0.637496,0,Ralph Fiennes
9057,0.629985,16478900,James Gandolfini
9905,0.625245,0,Ewan McGregor
236,0.614944,15119639,Rachel Griffiths
11667,0.607281,99423521,Ming-Na Wen
2636,0.605753,170362582,James Woods
18674,0.595882,0,Kent Cheng
28032,0.590765,11373501,Barbara Cook
8011,0.590149,36800000,Deborah Kara Unger
9624,0.586306,49000000,Joan Chen
24405,0.586167,1596687,Erika Eleniak
22059,0.583325,0,Rebecca Staab
14522,0.57917,0,Jim Carter
41579,0.570564,0,Glenne Headly
3036,0.564501,112006296,Tom Hulce
11858,0.563685,24332324,Gregory Hines
26352,0.544269,29392418,Jada Pinkett Smith
27793,0.53801,0,Kevin McNulty
3586,0.536193,11300653,Jean-Pierre Cassel
10694,0.528782,8009329,Henry Rollins
11934,0.525319,0,Paul Newman
2788,0.509774,20079850,Ben Stiller
527,0.503888,2201126,Mamaengaroa Kerr-Bell
10714,0.495434,0,Lena Headey
11382,0.493082,0,Jennifer Tilly
35614,0.48427,71368,Tawny Sunshine Glover
6472,0.469793,0,Austin Pendleton
9587,0.468802,0,Trini Alvarado
24795,0.459602,50236831,Joseph Gordon-Levitt
2087,0.45309,0,Michael Madsen
23333,0.441243,0,Matthew Broderick
10395,0.437581,0,James Spader
30157,0.433125,0,Elina Löwensohn
11318,0.432776,0,Ian Holm
19092,0.432319,0,Bernie Mac
4954,0.425715,0,Yancy Butler
20156,0.421125,0,Elias Koteas
20726,0.420671,0,Devon Sawa
24070,0.420487,0,Robert Klein
26203,0.42028,16668552,James Remar
11777,0.419986,0,Walter Matthau
48787,0.419114,0,Evan Richards
10447,0.414753,0,Stuart Wilson
8986,0.412651,18137661,Michael Patrick Carter
1945,0.409529,106683817,Natasha Richardson
16139,0.408327,0,Bill Thornbury
12778,0.41646,13145977,Nancy Travis
13962,0.396531,0,James Rebhorn
14275,0.394187,7830611,Steve James
10464,0.391182,0,Tina Majorino
12475,0.390373,28881266,Lori Petty
2436,0.387981,2341309,Scott Wolf
12280,0.387503,0,Glenn Close
13815,0.383679,0,Samuel L. Jackson
22826,0.381482,0,Michel Blanc
10467,0.377766,0,Matthew Broderick
19176,0.363695,0,Dylan McDermott
29918,0.181617,0,Jon Tenney
19155,0.352785,763847,Grégoire Colin
10872,0.255858,11439193,Kevin Spacey
11067,0.344286,30626182,Corbin Bernsen
1702,0.343051,1422749,William Hootkins
10486,0.340421,0,Dalton James
31586,0.339602,0,Julia Louis-Dreyfus
20306,0.33669,0,Michelle Forbes
46094,0.331455,21011500,Yolanda Vazquez
15097,0.328583,0,Jean-Christophe Bouvet
18395,0.32582,6841570,Rosie O'Donnell
11593,0.240785,0,Melanie Griffith
23719,0.317848,5777916,Dana Carvey
17809,0.310592,1907743,Chin Siu-Ho
19819,0.171867,0,Mary McDonnell
26682,0.304056,0,John Hawkes
11310,0.302754,0,Jon Lovitz
34746,0.291348,0,Michael Parks
22317,0.290909,0,Cuba Gooding Jr.
13701,0.404295,0,Isabella Rossellini
1909,0.282609,22200000,Faye Dunaway
11853,0.278598,15240435,Andie MacDowell
10879,0.275024,0,James Rebhorn
22137,0.24479,0,Laura Christensen
10897,0.271219,67308282,Jordan Warkol
50346,0.271158,0,Michele Krasnoo
18009,0.270267,2260622,Shevonne Durkin
17600,0.26945,0,Alberta Watson
29444,0.266651,0,Jake Busey
11212,0.251549,16671505,Joe Pantoliano
16780,0.246647,185898,Robert Jacks
11317,0.246531,0,Anna Chlumsky
17585,0.243921,7690013,Charles S. Dutton
17745,0.417317,0,Melody Kay
8987,0.227473,0,Joseph Mazzello
46717,0.416428,21355893,Lolita Davidovich
47504,0.226718,0,Moira Kelly
26261,0.230703,0,Dianne Wiest
11248,0.220556,0,Peter Vaughan
11592,0.170254,7820688,Ricki Lake
16297,0.217196,0,Moira Kelly
